alpha,beta,gamma,delta,fitness
0.28829097970403206,0.2020264613784943,0.334996609813159,0.17468594910431468,0.7076671071367538
0.2670474874991238,0.29644803103375755,0.29045405202847085,0.1460504294386478,0.7216347496352769
0.34311162393336875,0.15281836401404675,0.5006748967680689,0.003395115284515717,0.9643436542704171
0.18084378465869538,0.26175271804487565,0.2635543388038176,0.2938491584926113,0.5068757186521079
0.3187365814299643,0.2346023687143835,0.3064931068186071,0.14016794303704508,0.7428276117015556
0.014872227552011544,0.3253651100427538,0.3416657766659704,0.31809688573926426,0.47404990488469056
0.3363691512486795,0.1742364841104797,0.19842559088312656,0.2909687737577143,0.5374113667468567
0.2913004022887143,0.10081176485100021,0.5263316143616761,0.08155621849860946,0.8575033192818858
0.4495266654029293,0.17652099759497575,0.14548164183213497,0.22847069516996008,0.6219897577260649
0.4963101701452465,0.2626174372084092,0.0845923878542041,0.15648000479214014,0.7258873772305283
0.26897944224269926,0.15747801580758644,0.2671182653540624,0.30642427659565186,0.5009940811546256
0.09754999566298722,0.354855741940822,0.36156488914125573,0.18602937325493513,0.6499847917294329
0.31441604343802587,0.12132018798891266,0.3247489713984869,0.2395147971745743,0.6164637666403557
0.19654159347971598,0.3218495892350032,0.3330060413226937,0.14860277596258722,0.6966334387473684
0.12523503901981206,0.2189611973172208,0.33956181887673204,0.3162419447862352,0.470896783491342
0.5289923191521463,0.18970670485181593,0.16285810736013204,0.11844286863590593,0.7749090208331872
0.320525116076355,0.21769876663972382,0.2840625444470635,0.17771357283685765,0.6898898874167687
0.40204087507248387,0.17879970811481233,0.042110737131193045,0.3770486796815108,0.39866703885477145
0.283148837522143,0.26905025551867967,0.17087235530373163,0.2769285516554457,0.5307971214130955
0.20522519549316068,0.03576007848047519,0.5342701359802986,0.22474459004606565,0.6539430953107829
0.08058361995830607,0.36927852035657954,0.1560580816120736,0.3940797780730408,0.33502462881912287
0.1264110158136294,0.3325452483170422,0.22626082811788162,0.3147829077514467,0.44468932629356933
0.39205361103360103,0.3844500757809355,0.08732108609455962,0.13617522709090382,0.6996246404184103
0.39990813727154334,0.12448963050565923,0.046628617116603696,0.4289736151061937,0.3316416512395776
0.4464793063271153,0.2048124136841904,0.06918630967001405,0.27952197031868015,0.5397545617851416
0.0761570949716116,0.34859518594374034,0.3252829390366247,0.24996478004802336,0.5553337927392169
0.1218944194065731,0.5131706951856111,0.358857012274908,0.0060778731329077405,0.9139075860227968
0.06763263308308534,0.30333773519474005,0.266068195880473,0.3629614358417016,0.39489029919849955
0.29209305820243603,0.17243402612342265,0.32521679961724875,0.21025611605689254,0.6587507219961478
0.26025983743931774,0.31468131435860486,0.06539242998604726,0.3596664182160302,0.3975641098042338
0.23414465351569053,0.06923681005657055,0.3780620891114051,0.31855644731633387,0.5083179670141851
0.39132295730948496,0.10672227413893005,0.4437067935109774,0.058247975040607525,0.8966196963182491
0.31524555711116015,0.27105527261167534,0.3623489378036284,0.05135023247353617,0.8687635967673608
0.14569676589408853,0.4936413493157139,0.038053283570336036,0.3226086012198616,0.3926767608412791
0.3519723271932207,0.13231119093589794,0.42878784113852525,0.0869286407323562,0.8431448007142862
0.35852216668133874,0.08007849014180103,0.38812953992556365,0.17326980325129648,0.728083521601785
0.019871927562118002,0.361146287123595,0.02968959193497765,0.5892921933793093,0.04383245250631701
0.4406371075375485,0.3700434858330116,0.18096024179414666,0.008359164835293172,0.9134525555804579
0.029865692242055573,0.3644156770591085,0.19939523171675264,0.40632339898208336,0.3176317661150534
0.024707885677458484,0.46552882830091286,0.4071556561924981,0.10260762982913056,0.7762592310111672
0.21645325085748174,0.5533185958522565,0.08231409176436595,0.1479140615258958,0.667465188540705
0.06841792468903783,0.4199236605102996,0.4470388122591907,0.06461960254147187,0.8190858640857324
0.23735928898718792,0.28286003192685355,0.3011091422067452,0.1786715368792134,0.6754206882958093
0.20464029729623953,0.3376016950323222,0.05699194540035186,0.40076606227108647,0.33133056758690593
0.3548887564209887,0.44623569196370194,0.027932931967997447,0.17094261964731186,0.6543389321362918
0.1258774348527082,0.38806345193181485,0.14968384524155168,0.33637526797392525,0.41782440765274914
0.5898850358316443,0.0890676267898309,0.0010799812215760585,0.31996735615694866,0.5022354404066107
0.06016390010053548,0.4853876710554912,0.3731074245530344,0.081341004290939,0.7566415757997188
0.27234156937865284,0.3985299187207561,0.07813518449546661,0.2509933274051245,0.5238775292121243
0.35764078985639897,0.2021756564055601,0.06145058012523149,0.37873297361280944,0.4015741911199518
0.28079339849464247,0.3466353659545981,0.03672096825228054,0.33585026729847905,0.426897525861362
0.001547485719394837,0.20377627064454903,0.4059156248046683,0.3887606188313879,0.3862926311562358
0.25545235537719907,0.12236432308383009,0.3551122041199028,0.2670711174190682,0.5749204592546318
0.2083167456060842,0.2679710628848771,0.1182259815906786,0.4054862099183601,0.3515750256897283
0.0003424856703585764,0.20894436966723065,0.6272743983420068,0.1634387463204039,0.7235002250693094
0.4141493973064947,0.026013130160016936,0.14822551000495707,0.4116119625285312,0.3773794301751997
0.25441696215055903,0.130906129615039,0.43308799040042006,0.18158891783398196,0.7014353973260193
0.2311255603656138,0.33265896776899156,0.01087562213904887,0.4253398497263456,0.27882548346823355
0.1251036642176398,0.46828596523507027,0.21302105291742715,0.19358931762986267,0.6393731287699453
0.263713583522389,0.4046894502046373,0.09141751790267333,0.24017944837030047,0.5790274099138539
0.015349892892135354,0.35506262400027644,0.36170770807451824,0.26787977503306987,0.5449209438503536
0.2101994742894676,0.4713688937864135,0.14660427733594794,0.17182735458817094,0.6244167446711402
0.4208730250636391,0.13796166787331904,0.01105916440148512,0.43010614266155683,0.3203503690393351
0.3441915273318771,0.25089463474917506,0.1288471862752198,0.276066651643728,0.535721095584573
0.03582188084249373,0.23253662565321323,0.19660012268002428,0.5350413708242688,0.16255744991561477
0.050676359722487574,0.011349598322474815,0.426946634924004,0.5110274070310337,0.2317564497050783
0.2655613079072262,0.04346183043479602,0.3467522805365652,0.3442245811214126,0.47497076223092194
0.1414790241078249,0.5019236200577296,0.12337589495217532,0.23322146088227008,0.5748792656679353
0.11298509383822304,0.3552544899874485,0.24836939985544562,0.2833910163188829,0.5038625775241861
0.019653476409521586,0.39577948054586826,0.35885178511991184,0.22571525792469835,0.6020601910310722
0.24394758310857179,0.25869199935768644,0.22263163921253792,0.27472877832120385,0.536168432646657
0.07812383872984897,0.08934337843494314,0.5315716159785249,0.30096116685668295,0.535156742949734
0.15767929426649316,0.38565207689998676,0.3204974989250253,0.1361711299084948,0.7186128897572605
0.3620579507204931,0.33140947616477534,0.014785671633249323,0.29174690148148225,0.5126682263530604
0.2096572660109652,0.1341491305289662,0.3027103036620602,0.35348329979800847,0.4429452241971942
0.3468732313050157,0.27174919588522684,0.16920200602707658,0.21217556678268087,0.6273868106489333
0.00354542125326714,0.6535289754915217,0.04516415847080536,0.29776144478440586,0.42265203772508697
0.3401927989467952,0.3994737931630757,0.1495650287259415,0.11076837916418758,0.7339789829629497
0.3004772088560115,0.16835409601216755,0.05344968219680208,0.47771901293501895,0.2581683661956465
0.28048321794527525,0.09005053142417005,0.14956618763295096,0.47990006299760374,0.2666423257899688
0.4654593441368589,0.37476988403081946,0.10392134646946524,0.05584942536285653,0.8225333909480105
0.4023211984495195,0.2292443737413055,0.10856540423750624,0.25986902357166886,0.5643475898942358
0.029924078223934666,0.4842931760559423,0.32096620228837963,0.16481654343174335,0.6801312084439937
0.16463892626793275,0.3651297905223592,0.14256824829454698,0.327663034915161,0.4354794895227866
0.18976756086087726,0.01670255432551686,0.7248223933371502,0.06870749147645572,0.893598251920213
0.21772055592851355,0.25104542538187896,0.24204614449472348,0.28918787419488395,0.5285613749003922
0.2005125205039111,0.19905675178621715,0.3278248066502718,0.2726059210596,0.5612326056426675
0.10880191539823429,0.2965550765222501,0.17851830476328193,0.4161247033162337,0.33132968354731196
0.29883446232429073,0.40807400618259215,0.0038623449595786624,0.2892291865335385,0.4845414189631738
0.2902714088151639,0.1189441051788394,0.33065425739903215,0.2601302286069644,0.5919630413127274
0.23179227705686342,0.2092505690618818,0.18601196491926958,0.3729451889619852,0.39873210274464577
0.27554348695920255,0.21735953614430126,0.2729311405788372,0.23416583631765892,0.6161473151018665
0.2941745042960885,0.15870646657223078,0.29506772347163945,0.25205130566004125,0.5822464248668804
0.20566817074679644,0.08910011895314078,0.30326875477917425,0.40196295552088845,0.38369054887569615
0.26522827976748486,0.4233363549034705,0.10799763240562206,0.20343773292342252,0.6313429473793456
0.21880763151480107,0.451377508433025,0.19438089554300542,0.1354339645091685,0.684004676127991
0.14638141994300574,0.2808540354999769,0.13999765176077095,0.43276689279624636,0.294678853705635
0.3345303505343785,0.34501007619286367,0.2515274839169619,0.06893208935579587,0.8275998507277333
0.05323437097591743,0.3866981927745025,0.5530335078823732,0.007033928367206931,0.9121094688942891
0.19074496168115884,0.2117594180609081,0.24809220002379723,0.34940342023413584,0.43354298603661456
0.03543599953104431,0.0008713199866173949,0.49354986786558275,0.47014281261675556,0.2946115170775432
0.3450979958989189,0.2803823629805723,0.12200578037636434,0.2525138607441445,0.5651527362876687
0.40055460646349034,0.185670075344309,0.0014733726177401127,0.4123019455744604,0.3444130665694474
0.256170361516767,0.27899604007563616,0.4022069692305823,0.06262662917701471,0.8642106502231326
0.3753626640176155,0.30487955412782386,0.006738102258218584,0.3130196795963419,0.46949456977992216
0.4382287135569916,0.01321412079525697,0.47494373041919324,0.07361343522855811,0.8862763169583485
0.3378301920884747,0.049081926132305616,0.31116364590686235,0.30192423587235734,0.5372972609650029
0.8209031402769867,0.04060966784035321,0.03180300902372561,0.10668418285893438,0.8318517921435277
0.007643825306763717,0.43899291788170686,0.09747603926267108,0.45588721754885836,0.2503202359944564
0.1320793117517132,0.1666660606454576,0.5664584117394358,0.13479621586339344,0.7644724640758183
0.165883842831127,0.05922394252454556,0.13760162211541385,0.6372905925289136,0.029258125575493232
0.5161091881549772,0.03942982253177333,0.0027243949819070355,0.4417365943313424,0.3314806351232204
0.2691903387068022,0.4108341950555476,0.30591051337368286,0.014064952863967467,0.9172774414457169
0.4313077539455859,0.017817065865387827,0.09066279311931412,0.4602123870697122,0.3070088595156236
0.09982523835262258,0.055964944735330854,0.18179981583237304,0.6624100010796735,-0.00200974332980991
0.2774235468358337,0.3287886253230703,0.10764267538723536,0.28614515245386063,0.5214639775207486
0.0505314937920915,0.3445467318329871,0.33693631406011193,0.2679854603148096,0.511885126569539
0.32636997626069303,0.41954851675583477,0.012884558909020759,0.24119694807445133,0.5752723003749476
0.1232389986260685,0.18214323860886053,0.27374665090260136,0.42087111186246956,0.3231575225540806
0.1210618646471433,0.1939842283495273,0.2969310535100299,0.3880228534932994,0.38886808550762164
0.5003523376449109,0.009241157163880036,0.3974047342489876,0.09300177094222142,0.8586491121538918
0.03702192256105254,0.27632249901652,0.15639241763837244,0.530263160784055,0.16315688397143951
0.31761306627011754,0.17278391184338432,0.21694272424714364,0.29266029763935447,0.5264527711722915
0.31490248044981173,0.10432931527691726,0.2547694983500707,0.3259987059232004,0.49013607805981607
0.46661061105626433,0.3664585964254082,0.12172316777051156,0.04520762474781597,0.8772197734144648
0.3526029057296381,0.27789756607502836,0.29629408188134976,0.07320544631398378,0.8485071956177701
0.27502248698715964,0.07530173613200997,0.48891578295661337,0.16075999392421705,0.7400345750806719
0.4109016220189497,0.1070042286897965,0.429891353048128,0.052202796243125876,0.8949447484628621
0.41544909769999694,0.2286703186467507,0.17574586471477074,0.18013471893848168,0.6840638578629273
0.20750799927207858,0.4500838362992096,0.061076454193405044,0.28133171023530673,0.48798566738719784
0.12026391344352885,0.12308994720242132,0.058705590577487574,0.6979405487765622,-0.06537431524520654
0.2850873421012069,0.06684949373196154,0.14874803838141742,0.4993151257854142,0.24099988726208452
0.0526669949542107,0.3987745984907003,0.4221200079962494,0.1264383985588396,0.7505262123881355
0.41632440081417077,0.20463053576367227,0.11162155850334063,0.26742350491881633,0.5579386354690411
0.2522013792776889,0.31832620331227524,0.12640609530215632,0.30306632210787954,0.48173527617572565
0.3687737855867441,0.1527118242464538,0.3464849060164496,0.1320294841503524,0.7714134089251805
0.30740780975789345,0.03496161638463852,0.17119525753741485,0.48643531632005316,0.2633547022429925
0.4214221516619905,0.09174149654265651,0.1861771452102727,0.3006592065850804,0.5306628908138482
0.4337788692739351,0.09980075584071507,0.05108412305876628,0.4153362518265836,0.3570354710919817
0.04806662195461273,0.5070315272887104,0.42742681753724543,0.017475033219431516,0.8470295683486752
0.33235837445649313,0.28024681830508147,0.20926534767939742,0.1781294595590281,0.6767564470004417
0.43778993098295466,0.20790040319389824,0.08117158653278896,0.2731380792903582,0.5487128004256832
0.019829014612667766,0.03117775616300575,0.6388632101269828,0.3101300190973437,0.5285694201213833
0.4309090825703517,0.18377090413890404,0.3046859993818332,0.08063401390891112,0.8422947983088525
0.4157109458873909,0.48141323600466596,0.06265669944055254,0.04021911866739048,0.8674593365982142
0.24179585185601643,0.03039463164301438,0.053884911596773694,0.6739246049041954,-0.016965833684896015
0.3980989509454261,0.22231423975757947,0.13472817989485314,0.24485862940214123,0.5882492079452721
0.16980770906057166,0.3009202067833374,0.41868476740292637,0.11058731675316442,0.758888973174419
0.12844802324248772,0.3469605583981102,0.43954326594372295,0.08504815241567905,0.7856876317769538
